id,slug,titulo,destino,departamento,km,duracion,dificultad,superficie,mejor_epoca,moto_recomendada,resumen,tips,gasolina_tip,hospedaje,gastronomia,gps_destino,gps_paradas,imagen_url,wp_link,created_at,updated_at,destino_norm,titulo_norm
6d2ba65f-f22b-42ef-80b0-5227a814b79a,medellin-arboletes,Medellín – Arboletes (Mar Caribe),Arboletes,Antioquia,420,6.5-7.5 horas,Experta,Pavimentada con tramos difíciles,Dic–Mar,Adventure / Enduro 200cc+ con experiencia,Arboletes tiene el volcán de lodo más grande de Colombia y playa sobre el Caribe antioqueño. Ruta épica de día o dos días por Urabá hasta llegar al mar. Destino de aventura total.,Ruta larga y exigente. Salir de madrugada obligatorio. Verificar estado de vías en temporada de lluvias. Llevar impermeable y herramienta. Ir acompañado.,"Tanquear en Medellín, Apartadó y verificar en Arboletes. Llevar bidón de reserva.",Hospedajes frente al mar disponibles. Reservar en temporada alta (dic–ene).,"Langosta, pargo rojo, arroz con coco y patacón con pescado frente al mar.",,,,https://ridera.com.co/rutas/medellin-arboletes/,2026-07-22 03:22:54.209768+00,2026-07-22 03:22:54.209768+00,arboletes,medellin - arboletes (mar caribe)
6d4c19b9-7f94-44e5-a7c8-a26799bdf4df,medellin-el-retiro,Medellín – El Retiro,El Retiro,Antioquia,50,1-1.5 horas,Principiante,Pavimentada en buen estado,Todo el año,Cualquier moto 100cc+,"El Retiro es el municipio de los muebles y las antigüedades del Oriente antioqueño. Pueblo tranquilo con talleres artesanales, fincas hermosas y el embalse de La Fe de fondo. Ambiente campestre refinado a solo una hora de Medellín.",Ideal para salida de un día. Los talleres de muebles son el atractivo único. El embalse de La Fe se ve desde varios puntos. Muchas fincas-hotel de lujo.,Tanquear en Medellín. Estación disponible en El Retiro.,Varias fincas-hotel y posadas de lujo. El Retiro tiene oferta gastronómica y hotelera de calidad.,"Restaurantes campestres de buena calidad. Trucha, parrillas y cocina de campo sofisticada.",,,,https://ridera.com.co/rutas/medellin-el-retiro/,2026-07-22 03:26:14.283625+00,2026-07-22 03:26:14.283625+00,el retiro,medellin - el retiro
6d8b00f5-a523-4e1d-b269-f69ec542c129,medellin-necoclí-golfo,Medellín – Necoclí (Golfo de Urabá),Necoclí,Antioquia,380,6-7 horas,Experta,Pavimentada con tramos por mejorar,Dic-Mar,Adventure / Touring 250cc+,"380 km hasta el ""Caribe antioqueño"". Necoclí tiene las mejores playas del Golfo de Urabá con agua turquesa y palmeras. Desde aquí salen los ferris a Capurganá y el mercado de Acandí. Urabá es bananero y ganadero, el calor aprieta desde Apartadó pero la brisa del golfo lo paga.",Llevar hidratación extra: calor de 38°C desde Apartadó. Las playas de Necoclí son gratuitas y tranquilas entre semana. Ferri a Capurganá sale de Necoclí (más cómodo que de Turbo). No rodar de noche después de Apartadó. Llevar repelente.,"Llená en Medellín, Dabeiba y Apartadó. 250cc≈$125k ida.","Hotel Costa Azul Necoclí, Posada Golfo, cabañas en playa.","Langosta, cangrejo, mojarra frita, plátano maduro con hogao, coctel de camarones.","8.4220,-76.7810","[{'km': 90, 'gps': '6.9997,-76.0022', 'nombre': 'Dabeiba'}, {'km': 280, 'gps': '7.6457,-76.6600', 'nombre': 'Apartadó'}, {'km': 340, 'gps': '8.1556,-76.7295', 'nombre': 'Arboletes'}, {'km': 380, 'gps': '8.4220,-76.7810', 'nombre': 'Necoclí'}]",,https://ridera.com.co/rutas/medellin-necloi/,2026-07-14 03:01:08.106727+00,2026-07-14 03:01:08.106727+00,necocli,medellin - necocli (golfo de uraba)
6df94e25-2ba3-4e2c-a4ae-d70ad28311d1,loop-uraba-caribe,Loop Urabá–Caribe (3 días),Medellín (regreso),Antioquia,850,3 días,Experta,Pavimentada en buen estado,"Dic–Mar, Jul–Ago",Adventure / Enduro 200cc+ con experiencia,"El loop más épico de Antioquia. Día 1: Medellín–Dabeiba–Apartadó. Día 2: Apartadó–Turbo–Necoclí–Arboletes (playas del Caribe). Día 3: Regreso por Montería o la misma ruta. Selva, bananeras, golfo y Caribe.","Planear y reservar hospedaje con anticipación. Llevar efectivo, impermeable y repelente. Solo riders experimentados. Mínimo 2 personas.","Tanquear en Medellín, Dabeiba, Apartadó y Turbo. En el regreso por Montería tanquear bien.",Noche 1: Apartadó (Hotel Casablanca). Noche 2: Necoclí o Arboletes (frente al mar).,"Bandeja paisa en el camino, mariscos en Turbo y langosta en Arboletes. Cada región tiene su sazón única.",,,,https://ridera.com.co/rutas/loop-uraba-caribe/,2026-07-22 03:22:54.209768+00,2026-07-22 03:22:54.209768+00,medellin (regreso),loop uraba-caribe (3 dias)
6f461c5c-adae-4156-becf-2a2985af8334,medellin-capurgana-acandi,Medellín – Capurganá / Acandí (Darién),Capurganá,Chocó,480,3 días mínimo,Experta,Pavimento hasta Turbo + lancha 2 horas,Dic-Mar,Adventure 250cc+ (moto queda en Turbo),"La ruta más extrema y más bonita de Colombia. Llegás en moto hasta Turbo, parqueás y tomás lancha a Capurganá. Selva del Darién, coral virgen, playas de película, cero turismo masivo. Acandí y Capurganá son los pueblos más remotos del Caribe colombiano, solo accesibles por mar o aire.",La moto se queda en Turbo en parqueadero de confianza (≈$15.000/noche). Lancha a Capurganá: 2 horas en mar abierto (puede ser movido). Llevar solo lo necesario en maleta pequeña. No hay cajeros en Capurganá: llevar efectivo para todo. El snorkel y buceo en el Cabo Tiburón son de clase mundial.,Llená en Medellín y Dabeiba. La moto queda en Turbo. 250cc≈$115k hasta Turbo.,"En Turbo: Hotel Mar Azul. En Capurganá: Posada del Gecko, Playa de Capurganá, Almar.","Langosta fresca, caracol pala, cazuela de mariscos, arroz con coco, fruta del Darién.","8.6308,-77.3505","[{'km': 90, 'gps': '6.9997,-76.0022', 'nombre': 'Dabeiba'}, {'km': 280, 'gps': '7.6457,-76.6600', 'nombre': 'Apartadó'}, {'km': 350, 'gps': '8.0978,-76.7279', 'nombre': 'Turbo (dejar moto)'}, {'km': 480, 'gps': '8.6308,-77.3505', 'nombre': 'Capurganá (en lancha)'}]",,https://ridera.com.co/rutas/medellin-capurgana/,2026-07-14 03:00:12.682421+00,2026-07-14 03:00:12.682421+00,capurgana,medellin - capurgana / acandi (darien)
71cb9e78-411a-4301-ad0e-f51a4e9abdf3,medellin-el-penol,Medellín – El Peñol (Embalse),El Peñol,Antioquia,72,1.5 horas,Principiante,Autopista Las Palmas o vía Rionegro. Pavimento excelente.,Todo el año. Mejor en temporadas de lluvia para ver el embalse lleno.,Cualquier moto.,"El Peñol y el embalse Peñol-Guatapé son una de las maravillas naturales de Antioquia. El Piedra del Peñol (200 metros de roca) es el hito. Combinación perfecta con Guatapé en el mismo día. Zona de deportes náuticos, miradores y arquitectura típica del Oriente.",Salir por Las Palmas o autopista Medellín-Bogotá hasta El Santuario y desviarse. También directo por Rionegro. La ruta más bonita es por Las Palmas. Subir la Piedra (740 escalones) vale la pena. Llegando tarde los fines de semana hay trancón.,"Gasolineras en Rionegro, Marinilla y El Peñol.",Varios hoteles en El Peñol y Guatapé. Reservar los fines de semana.,"Trucha ahumada, sudado de trucha, bandeja paisa, mazamorra.","6.2167,-75.2333","[{'lat': 6.155, 'lon': -75.377, 'nombre': 'Rionegro (parada)'}, {'lat': 6.177, 'lon': -75.33, 'nombre': 'Marinilla (desvío)'}]",,https://ridera.com.co/rutas/medellin-el-penol/,2026-07-22 03:17:55.820054+00,2026-07-22 03:17:55.820054+00,el penol,medellin - el penol (embalse)
7643912b-2fc9-41f6-b677-373e9464d32f,medellin-puerto-triunfo,Medellín – Puerto Triunfo (Río Claro),Puerto Triunfo,Antioquia,162,2.5-3 horas,Principiante,Autopista pavimentada,"Mar-Nov, evitar Semana Santa (caravanas)",Cualquier moto 125cc+,"162 km de autopista hasta el corazón del Magdalena Medio y la reserva natural del Río Claro. Agua cristalina turquesa entre cañones de mármol, mariposas morpho azul y guacamayas. La autopista Medellín-Bogotá es rápida, el paisaje cambia de montaña verde a calor tropical.","La Autopista cobra peaje en Barbosa y La Ye. Reservar en Río Claro con meses en temporada alta. Calor de 35°C, llevá repelente e hidratación. El parqueadero de Reserva Río Claro acepta motos sin costo extra. El río se puede recorrer en kayak o balsas.","Autopista con estaciones frecuentes. 125cc≈$52k, 200cc≈$65k ida.","Reserva Natural Río Claro (cabañas y camping), Hacienda Nápoles Resort, opciones económicas en el pueblo Puerto Triunfo.","Pescado de río, mojarra frita, arroz con coco, jugo de maracuyá fresco. En la reserva sirven desayuno y almuerzo.","5.8760,-74.7017","[{'km': 42, 'gps': '6.4382,-75.3319', 'nombre': 'Barbosa'}, {'km': 100, 'gps': '6.1573,-74.9890', 'nombre': 'La Ye (desvío Río Claro)'}, {'km': 162, 'gps': '5.8760,-74.7017', 'nombre': 'Puerto Triunfo'}]",,https://ridera.com.co/rutas/medellin-puerto-triunfo/,2026-07-14 02:56:16.898774+00,2026-07-14 02:56:16.898774+00,puerto triunfo,medellin - puerto triunfo (rio claro)
795f036e-625b-43ec-b007-15fc54d033fe,medellin-apartado,Medellín – Apartadó,Apartadó,Antioquia,360,5.5-6.5 horas,Intermedia,Pavimentada en buen estado,"Dic–Mar, Jul–Ago",Naked / Sport / Adventure 150cc+,"Apartadó es la capital bananera de Colombia y la ciudad principal de Urabá. Ruta épica por el occidente antioqueño bajando al trópico húmedo. Bananeras infinitas, calor, mar Caribe a pocas horas y una cultura muy diferente al interior andino.","Ruta de dos días recomendada. Día 1 hasta Turbo o Necoclí para ver el mar. Llevar ropa ligera, impermeable y repelente. Zona caliente y lluviosa en segundo semestre.","Tanquear en Medellín, en Dabeiba o en Mutatá. En Apartadó hay estaciones en toda la ciudad.",Varios hoteles en Apartadó. Hotel Casablanca y otros de cadena disponibles.,"Arroz con coco, plátano en todas sus formas, mariscos y la famosa sopa de bagre urababeño.",,,,https://ridera.com.co/rutas/medellin-apartado/,2026-07-22 03:22:54.209768+00,2026-07-22 03:22:54.209768+00,apartado,medellin - apartado
7965eb23-8e58-4349-ad94-e9e8660fceea,medellin-granada-oriente,"Medellín – Granada (Oriente, Resilencia)",Granada,Antioquia,105,2 horas,Intermedia,Autopista Medellín-Bogotá + carretera departamental.,Todo el año.,Cualquier moto.,"Granada es el municipio símbolo de la resiliencia en Colombia. Después de años de conflicto, se convirtió en ejemplo de reconstrucción y paz. El Salón del Nunca Más, monumento a las víctimas, es un sitio imperdible. Clima templado y paisajes del Oriente.",Salida por la autopista a Bogotá y desviar hacia San Carlos o San Luis para llegar a Granada. Visitar el Salón del Nunca Más es una experiencia que cambia la perspectiva. El parque principal tiene murales impresionantes.,Gasolineras en autopista y municipios intermedios.,Hospedajes locales en el municipio.,"Trucha, sancocho, frijoles, jugos de frutas.","6.1500,-74.8500","[{'lat': 6.183, 'lon': -74.983, 'nombre': 'San Carlos (parada)'}]",,https://ridera.com.co/rutas/medellin-granada-oriente/,2026-07-22 03:17:55.820054+00,2026-07-22 03:17:55.820054+00,granada,"medellin - granada (oriente, resilencia)"
7b5684a6-d402-4e16-9dbb-dfc3b0fa1df6,medellin-turbo,Medellín – Turbo (Golfo de Urabá),Turbo,Antioquia,395,6-7 horas,Intermedia,Pavimentada en buen estado,"Dic–Mar, Jul–Ago",Naked / Sport / Adventure 150cc+,"Turbo es el municipio portuario sobre el golfo de Urabá, la salida al Caribe antioqueño. Ruta de travesía larga por selva, bananeras y calor tropical. El golfo te espera con agua turquesa y vida pescadora única.","Ruta larga, salir antes de las 4am desde Medellín para llegar de día. Llevar impermeable, repelente y ropa ligera. Dos días mínimo recomendado.","Tanquear en Medellín, Dabeiba, Chigorodó y en Turbo hay varias estaciones.",Hotel El Golfo y hospedajes en el parque. Negociar precio en temporada baja.,"Ceviches de mar, langosta cuando hay temporada, arroz con coco y patacones. El desayuno de pescado en el muelle es ritual.",,,,https://ridera.com.co/rutas/medellin-turbo/,2026-07-22 03:22:54.209768+00,2026-07-22 03:22:54.209768+00,turbo,medellin - turbo (golfo de uraba)
7be6837f-00d3-4523-af8a-8429bb03735d,medellin-santa-rosa-de-cabal,Medellín – Santa Rosa de Cabal,Santa Rosa de Cabal,Risaralda,222,4h sin paradas,Intermedia,Pavimentada en buen estado todo el recorrido,"Todo el año, preferible temporada seca","Cualquier cilindraje, ideal naked o touring","Ruta clásica que conecta Medellín con la cuna del chorizo santarrosano y los termales más icónicos de Colombia. Sales por el sur, subes el Alto de Minas, bajas al valle caliente del Cauca y subes de nuevo al clima templado del Eje Cafetero. Tres climas en 222 km: fresco paisa, calor de valle y templado cafetero. Cruza Antioquia, Caldas y Risaralda.","Prepárate para tres climas: fresco en Medellín, 35°C+ en el valle, templado en Santa Rosa. Lleva capas. Hidrátate en el tramo La Pintada–Chinchiná (el más caliente). Protector solar obligatorio. Llena tanque en Chinchiná antes de la subida final.","Estaciones en La Pintada, Irra y Chinchiná. Llenar en Chinchiná antes de subir a Santa Rosa. Costo aprox ida 300cc: ~$131.000 COP.",Pendiente verificación — Santa Rosa tiene amplia oferta de hoteles y fincas cafeteras. Los Termales de Santa Rosa tienen hospedaje propio.,"Chorizo santarrosano con arepa, limón y ají (parada obligada). En el camino: comida de carretera en La Pintada. En Santa Rosa: gastronomía del Eje Cafetero.","4.8694,-75.6222","[{'lat': 5.7417, 'lon': -75.6042, 'nombre': 'La Pintada'}, {'lat': 4.9836, 'lon': -75.6067, 'nombre': 'Chinchiná'}]",https://ridera.com.co/wp-content/uploads/2026/07/images-3-1.jpg,https://ridera.com.co/ruta/medellin-santa-rosa-de-cabal/,2026-07-10 21:47:50.513383+00,2026-07-10 21:47:50.513383+00,santa rosa de cabal,medellin - santa rosa de cabal
7fcee892-4f68-4fe9-8db9-109fc0ff649b,medellin-puerto-nare,Medellín – Puerto Nare,Puerto Nare,Antioquia,175,3.5 horas,Fácil,Pavimentada en buen estado,Todo el año,Cualquier moto 100cc+,Puerto Nare está a orillas del río Magdalena en el Magdalena Medio. Municipio tranquilo con el contraste del río grande y la montaña antioqueña que se ve a lo lejos. Ideal para quien quiere conocer el Magdalena sin llegar tan lejos.,Ruta accesible para todos los niveles. Llevar hidratación. Cruzar en chalupa al otro lado del Magdalena es una experiencia única si el tiempo lo permite.,Tanquear en Medellín y en Cocorná. En Puerto Nare hay estación disponible.,Hospedajes sencillos en el parque principal.,Pescado del Magdalena y plátano maduro frito. Ambiente ribereño tradicional.,,,,https://ridera.com.co/rutas/medellin-puerto-nare/,2026-07-22 03:22:20.865109+00,2026-07-22 03:22:20.865109+00,puerto nare,medellin - puerto nare
808cbcdf-5dcf-4bb2-b2ad-5e0b0fd06d79,medellin-salgar,Medellín – Salgar (Cascada Juan Curi),Salgar,Antioquia,152,3 horas,Intermedia,Autopista Sur + carretera departamental sinuosa.,Todo el año. Lluvias frecuentes.,Cualquier moto con experiencia en curvas.,Salgar tiene la cascada más grande del Suroeste antioqueño. Municipio cafetero con paisajes de montaña exuberantes. Zona de poco turismo masivo. Parte del Suroeste profundo que guarda los mejores secretos del departamento.,Salir por autopista Sur y continuar pasando Ciudad Bolívar hacia Salgar. La vía es sinuosa. La cascada requiere una caminata de 30 minutos desde el pueblo.,Gasolineras en Ciudad Bolívar y Salgar.,Hospedajes locales en el municipio.,"Café de la región, frijoles, trucha, sancocho.","5.9667,-75.9667","[{'lat': 5.85, 'lon': -76.017, 'nombre': 'Ciudad Bolívar (gasolina)'}]",,https://ridera.com.co/rutas/medellin-salgar/,2026-07-22 03:18:37.299402+00,2026-07-22 03:18:37.299402+00,salgar,medellin - salgar (cascada juan curi)
82d95bb5-d72b-4a58-ae85-666a509daee0,medellin-san-carlos-antioquia,"Medellín – San Carlos (Oriente, Cascadas)",San Carlos,Antioquia,130,2.5 horas,Intermedia,Autopista Medellín-Bogotá + carretera departamental. Buen estado.,Todo el año. Las cascadas son más espectaculares en temporada de lluvias.,Cualquier moto.,"San Carlos es el municipio de las cascadas de Antioquia. Con más de 30 cascadas en sus alrededores, es un destino espectacular. El embalse de San Carlos y la biodiversidad de la región lo hacen imperdible. Municipio que se recuperó admirablemente del conflicto armado.","Salida por la autopista a Bogotá hasta Puerto Triunfo y desviar a San Carlos, o por Rionegro y Cocorná. El acceso por Cocorná es más sinuoso pero más bonito. Las cascadas requieren caminatas cortas.",Gasolineras en autopista y en San Carlos.,Varios hoteles en el municipio. Ecohostales cerca de las cascadas.,"Trucha, sancocho, bandeja paisa, jugos naturales.","6.1833,-74.9833","[{'lat': 6.066, 'lon': -75.183, 'nombre': 'Cocorná (ruta alterna)'}, {'lat': 6.19, 'lon': -74.992, 'nombre': 'Cascada La Cristalina (desvío)'}]",,https://ridera.com.co/rutas/medellin-san-carlos-antioquia/,2026-07-22 03:17:55.820054+00,2026-07-22 03:17:55.820054+00,san carlos,"medellin - san carlos (oriente, cascadas)"
879ae6f2-8f68-4a72-b1bb-28204b78559e,medellin-honda-tolima,Medellín – Honda (Tolima),Honda,Tolima,310,5-6 horas,Intermedia,Autopista y carretera nacional,"Todo el año, evitar temporada de lluvias May-Jun",Naked / Touring 200cc+,"310 km hasta la ""Ciudad de los Puentes"" a orillas del Magdalena. Honda es uno de los pueblos coloniales más auténticos de Colombia, con calles empedradas, el río Magdalena navegable y la mejor mojarra frita del país. Punto de parada ideal en la ruta Medellín-Bogotá.","Honda está a 36°C todo el año. El puente Pumarejo sobre el Magdalena es fotogénico. Mercado de Honda los domingos. Desde Honda a Bogotá son 3 horas más por autopista o por la vía de Los Libertadores (más curvas, más bonita).","Estaciones en autopista. 200cc≈$102k, 300cc≈$135k ida.","Hotel Honda Plaza, Posada Colonial, Hotel Los Recuerdos.","Mojarra frita con patacones y ensalada (la mejor del Magdalena), bocachico frito, chicharrón de río, masato.","5.1981,-74.7479","[{'km': 130, 'gps': '6.4869,-74.4032', 'nombre': 'Puerto Berrío'}, {'km': 250, 'gps': '5.2018,-74.7382', 'nombre': 'La Dorada'}, {'km': 310, 'gps': '5.1981,-74.7479', 'nombre': 'Honda'}]",,https://ridera.com.co/rutas/medellin-honda/,2026-07-14 03:00:12.682421+00,2026-07-14 03:00:12.682421+00,honda,medellin - honda (tolima)
89260c82-9891-4e75-a80a-e62f29c99428,loop-suroeste-antioqueno,Loop Suroeste Antioqueño (3 días),Jardín – Jericó – Andes,Antioquia,420,3 días,Intermedia,Pavimentada con tramos secundarios,"Dic-Feb, Jul-Ago",Naked / Adventure 150cc+,"El loop más completo del Suroeste. Día 1: Medellín-La Pintada-Jardín. Día 2: Jardín-Jericó-Andes-Támesis. Día 3: Támesis-Fredonia-Medellín. 420 km de cafetales, guaduales, pueblos patrimonio y curvas que no paran. El Suroeste antioqueño es la ruta secreta de los moteros paisas.",Llevar efectivo: muchos pueblos del Suroeste no tienen cajeros. Revisión mecánica completa antes: las subidas y bajadas son exigentes. Cada pueblo tiene parque principal como punto de encuentro de moteros los domingos. La vía Támesis-Fredonia tiene el mejor mirador del cañón del Cauca.,"Llená en La Pintada, Andes y Fredonia. Promedio 3 días: 200cc≈$130k total.",Jardín: Hotel El Edén. Jericó: Hotel Santa Teresa. Andes: Hotel Nuevo Horizonte. Todas con parqueadero para moto.,"Cada pueblo tiene especialidad propia: trucha en Jardín, cabrito en Jericó, aguacate y café en Andes.","5.5988,-75.8198","[{'km': 93, 'gps': '5.7557,-75.7444', 'nombre': 'La Pintada'}, {'km': 138, 'gps': '5.5988,-75.8198', 'nombre': 'Jardín'}, {'km': 190, 'gps': '5.7891,-75.7820', 'nombre': 'Jericó'}, {'km': 250, 'gps': '5.6564,-75.8869', 'nombre': 'Andes'}, {'km': 310, 'gps': '5.6700,-75.5900', 'nombre': 'Támesis'}, {'km': 370, 'gps': '5.9175,-75.6934', 'nombre': 'Fredonia'}]",,https://ridera.com.co/rutas/loop-suroeste-antioqueno/,2026-07-14 03:00:12.682421+00,2026-07-14 03:00:12.682421+00,jardin - jerico - andes,loop suroeste antioqueno (3 dias)
8a10b592-6e82-4dca-a478-cef189f9ace2,medellin-rionegro,Medellín – Rionegro,Rionegro,Antioquia,47,50 min-1.2 horas,Principiante,Pavimentada en excelente estado,Todo el año,Cualquier moto 100cc+,"Rionegro es la capital del Oriente antioqueño. Ciudad histórica donde se firmó la Constitución de 1863. Sede del aeropuerto José María Córdova. Activa vida comercial, buena gastronomía y el Parque de los Deseos local.",Punto neurálgico del Oriente. Todo el comercio del Oriente pasa por Rionegro. Tanquear aquí antes de ir a municipios más remotos del Oriente.,Múltiples estaciones en toda la ciudad.,Amplia oferta hotelera de todas las categorías. Hotel Las Vegas y más opciones.,"Buena gastronomía urbana. Corriente antioqueño, mariscos y restaurantes de todo tipo.",,,,https://ridera.com.co/rutas/medellin-rionegro/,2026-07-22 03:26:14.283625+00,2026-07-22 03:26:14.283625+00,rionegro,medellin - rionegro
8b0c269b-6606-4a65-820e-869eaba04a92,medellin-san-vicente,Medellín – San Vicente Ferrer,San Vicente Ferrer,Antioquia,80,1.5-2 horas,Intermedia,Pavimentada con curvas,Todo el año,Naked / Sport / Adventure 150cc+,"San Vicente Ferrer es un municipio del Oriente antioqueño con paisajes de montaña y clima fresco. Conocido por la producción de mora y fresa. Pueblo auténtico sin turismo masivo, ideal para disfrutar del Oriente rural.",Combinar con visita a El Santuario o Marinilla para aprovechar la ruta. Probar las fresas y moras frescas directamente en las fincas.,Tanquear en Rionegro o Marinilla. Estación disponible en San Vicente.,Posadas sencillas disponibles.,"Fresas con crema, mermeladas artesanales y bandeja paisa. Las frutas de clima frío son el tesoro.",,,,https://ridera.com.co/rutas/medellin-san-vicente/,2026-07-22 03:26:14.283625+00,2026-07-22 03:26:14.283625+00,san vicente ferrer,medellin - san vicente ferrer
8cb79e24-9f06-4a53-9eea-68448bd9d015,medellin-guatape,Medellín – Guatapé,Guatapé,Antioquia,79,1.5-2 horas,Principiante,Pavimentada en buen estado,"Todo el año, mejor semana entre-días (menos tráfico)",Cualquier moto 125cc+,"La ruta clásica del motero paisa. 79 km hasta el Peñón de Guatapé, el embalse más bonito de Antioquia y el pueblo de los zócalos de colores. Perfecta para estrenar moto, para primera ruta larga o para salir en grupo de madrugada y desayunar en Marinilla.",Salir antes de las 7am evita el tráfico en la Autopista Medellín-Bogotá. El desvío a Guatapé está bien señalizado desde El Peñol. El Peñón tiene 649 escalones — subí si podés. Evitá fines de semana festivos: el pueblo se llena y el parqueadero para motos se cobra.,"Llená en Medellín. 125cc≈$25k, 200cc≈$32k ida.","Hostal El Peñón, Hotel Agua, Casa Guatapé Hostel. Muchas cabañas privadas con vista al embalse.",Trucha frita con patacones y ensalada. Empanadas en la plaza. Helados artesanales frente al parque.,"6.2324,-75.1554","[{'km': 40, 'gps': '6.1558,-75.3718', 'nombre': 'Marinilla'}, {'km': 65, 'gps': '6.2152,-75.1823', 'nombre': 'El Peñol'}, {'km': 79, 'gps': '6.2324,-75.1554', 'nombre': 'Guatapé'}]",,https://ridera.com.co/rutas/medellin-guatape/,2026-07-14 02:55:17.859136+00,2026-07-14 02:55:17.859136+00,guatape,medellin - guatape
8fbfb138-196c-431c-966a-2b97dec19fbe,loop-suroeste-clasico,Loop Suroeste Clásico (1 día): La Pintada – Jericó – Jardín,Jardín,Antioquia,280,5 – 6 horas,Intermedia,Autopista Sur + carreteras departamentales con curvas. Pavimento en buen estado.,Temporada seca. Evitar lluvias para las curvas de montaña.,Cualquier moto con experiencia en curvas. Trail ideal.,"El loop más clásico del Suroeste antioqueño. Sale por La Pintada, sube a Jericó (Tierra de santos y flores), continúa a Jardín (el pueblo más bonito de Antioquia) y regresa por Andes. Tres municipios patrimonio en una sola jornada épica.",Salir muy temprano (6-7am) para alcanzar a hacer todo. En Jericó subir al cerro Las Nubes. En Jardín el parque principal es el mejor de Antioquia. Llevar efectivo.,"Gasolineras en La Pintada, Jericó y Jardín.","Si se quiere quedar, Jardín tiene los mejores hoteles del Suroeste.","Café de Jardín, trucha, empanadas, mazamorra con bocadillo.","5.5983,-75.8183","[{'lat': 5.756, 'lon': -75.607, 'nombre': 'La Pintada'}, {'lat': 5.788, 'lon': -75.78, 'nombre': 'Jericó'}, {'lat': 5.598, 'lon': -75.818, 'nombre': 'Jardín'}]",,https://ridera.com.co/rutas/loop-suroeste-clasico/,2026-07-22 03:18:37.299402+00,2026-07-22 03:18:37.299402+00,jardin,loop suroeste clasico (1 dia): la pintada - jerico - jardin
90bb302c-ab1d-46fe-bcf7-c26133f347cf,medellin-entrerrios,Medellín – Entrerríos,Entrerríos,Antioquia,85,1.5-2 horas,Intermedia,Pavimentada en buen estado,Todo el año,Naked / Sport / Adventure 150cc+,"Entrerríos es un municipio ganadero del Norte antioqueño con paisajes de sabana fría y producción lechera de primer nivel. Clima frío, fincas ordenadas y una tranquilidad que se siente desde que uno llega. Poco conocido, muy recomendado.",Municipio poco visitado por turistas. Entrerríos tiene una tranquilidad especial. Combinar con Santa Rosa de Osos para hacer un loop Norte corto.,Tanquear en Medellín o Don Matías. Estación disponible en Entrerríos.,Posadas sencillas disponibles.,"Lácteos: queso, quesillo, arequipe y kumis del Norte antioqueño. Los mejores del país.",,,,https://ridera.com.co/rutas/medellin-entrerrios/,2026-07-22 03:27:33.258249+00,2026-07-22 03:27:33.258249+00,entrerrios,medellin - entrerrios
90bd272d-6165-4c1e-a500-35e408bc57c9,medellin-yarumal,Medellín – Yarumal (Norte Antioqueño),Yarumal,Antioquia,98,2 horas,Principiante,Autopista Norte pavimentada,Todo el año,Cualquier moto 125cc+,"98 km hacia el Norte antioqueño por la autopista más segura de Antioquia. Yarumal es la puerta de entrada a Don Matías, Belmira y la Cordillera de Yarumal. Paisaje de páramo, ganado y temperatura de 16°C. Ruta perfecta para ir a Belmira a ver la niebla o seguir a Santa Rosa de Cabal.","La Autopista Norte tiene doble calzada hasta Don Matías. En Yarumal el frío puede bajar a 12°C — llevá chaqueta de frío. Desde Yarumal podés desviar a Ituango (carretera nueva, 80 km) o bajar a Santa Rosa de Osos.","Múltiples estaciones en la autopista. 125cc≈$32k, 200cc≈$40k ida.","Hotel La Colina Yarumal, Posada del Norte, varios hoteles económicos en el parque.","Mazamorra con bocadillo, frijoles paisas, sancocho de pezuña, pandebono con chocolate caliente.","7.0000,-75.4985","[{'km': 38, 'gps': '6.4678,-75.3741', 'nombre': 'Don Matías'}, {'km': 72, 'gps': '6.6477,-75.4671', 'nombre': 'Santa Rosa de Osos'}, {'km': 98, 'gps': '7.0000,-75.4985', 'nombre': 'Yarumal'}]",,https://ridera.com.co/rutas/medellin-yarumal/,2026-07-14 02:57:00.969793+00,2026-07-14 02:57:00.969793+00,yarumal,medellin - yarumal (norte antioqueno)
